Num,FIFO_Queue_Num,FIFO_Num,Time[us],Pressure_Raw,Temp_Raw,X+[s],Pressure[hPa],Temp[C],Alt_Sea[m],Alt[m],ohsima_sea_press,max_alt[m]
918,28,22,791438598,3638789,1983,10.588392,888.3762207,19.83,1242.522657,823.6706984,,
919,28,23,791452653,3638679,1984,10.602447,888.3493652,19.84,1242.831418,823.9794597,,
920,28,24,791466705,3638340,1984,10.616499,888.2666016,19.84,1243.652325,824.8003665,,
921,28,25,791480757,3638238,1983,10.630551,888.2416992,19.83,1243.856886,825.0049275,,
922,28,26,791494811,3637981,1983,10.644605,888.1789551,19.83,1244.479285,825.6273271,,
923,28,27,791508864,3637649,1983,10.658658,888.0979004,19.83,1245.283397,826.4314383,,
924,28,28,791522916,3637406,1983,10.67271,888.0385742,19.83,1245.872003,827.020045,,
925,28,29,791536969,3637253,1983,10.686763,888.0012207,19.83,1246.242631,827.3906732,,
926,28,30,791551023,3637063,1983,10.700817,887.954834,19.83,1246.702914,827.8509562,,
928,29,0,791556481,3636550,1983,10.706275,887.8295898,19.83,1247.945822,829.0938635,,
927,28,31,791565075,3636815,1983,10.714869,887.8942871,19.83,1247.303748,828.4517898,,
929,29,1,791570521,3636579,1983,10.720315,887.8366699,19.83,1247.875554,829.0235961,,
930,29,2,791584560,3636222,1984,10.734354,887.7495117,19.84,1248.783238,829.9312802,,
931,29,3,791598598,3635912,1983,10.748392,887.6738281,19.83,1249.491873,830.6399145,,
932,29,4,791612637,3635756,1983,10.762431,887.6357422,19.83,1249.869953,831.017995,,
933,29,5,791626677,3635484,1984,10.776471,887.5693359,19.84,1250.5719,831.7199414,,
934,29,6,791640715,3635474,1984,10.790509,887.5668945,19.84,1250.596139,831.744181,,
935,29,7,791654754,3635022,1984,10.804548,887.456543,19.84,1251.691851,832.8398923,,
936,29,8,791668794,3635139,1983,10.818588,887.4851074,19.83,1251.365499,832.5135407,,
937,29,9,791682832,3634846,1983,10.832626,887.4135742,19.83,1252.075807,833.223849,,
938,29,10,791696870,3634633,1983,10.846664,887.3615723,19.83,1252.592217,833.7402592,,
939,29,11,791710924,3634303,1983,10.860718,887.2810059,19.83,1253.392361,834.5404025,,
940,29,12,791724977,3634185,1983,10.874771,887.2521973,19.83,1253.678494,834.8265354,,
941,29,13,791739031,3633976,1983,10.888825,887.2011719,19.83,1254.185315,835.3333571,,
942,29,14,791753084,3633834,1983,10.902878,887.1665039,19.83,1254.529683,835.6777247,,
943,29,15,791767137,3633494,1984,10.916931,887.0834961,19.84,1255.397138,836.5451797,,
944,29,16,791781189,3633301,1983,10.930983,887.036377,19.83,1255.822417,836.9704586,,
945,29,17,791795242,3633281,1983,10.945036,887.0314941,19.83,1255.870929,837.0189708,,
946,29,18,791809295,3633053,1983,10.959089,886.9758301,19.83,1256.423991,837.5720327,,
947,29,19,791823348,3632750,1983,10.973142,886.9018555,19.83,1257.159045,838.3070868,,
948,29,20,791837401,3632557,1983,10.987195,886.8547363,19.83,1257.627286,838.7753277,,
949,29,21,791851454,3632373,1983,11.001248,886.8098145,19.83,1258.073719,839.221761,,
950,29,22,791865507,3632222,1983,11.015301,886.7729492,19.83,1258.440106,839.5881476,,
951,29,23,791879560,3632032,1983,11.029354,886.7265625,19.83,1258.901148,840.0491896,,
952,29,24,791893613,3631854,1983,11.043407,886.6831055,19.83,1259.333097,840.4811392,,
953,29,25,791907665,3631656,1983,11.057459,886.6347656,19.83,1259.81361,840.9616521,,
954,29,26,791921719,3631549,1983,11.071513,886.6086426,19.83,1260.073294,841.2213361,,
955,29,27,791935771,3631376,1984,11.085565,886.5664063,19.84,1260.5362,841.6842416,,
956,29,28,791949823,3631131,1984,11.099617,886.5065918,19.84,1261.130892,842.2789336,,
957,29,29,791963878,3630930,1983,11.113672,886.4575195,19.83,1261.575758,842.7237994,,
958,29,30,791977931,3630825,1983,11.127725,886.4318848,19.83,1261.830648,842.9786901,,
960,30,0,791983390,3630324,1984,11.133184,886.3095703,19.84,1263.090072,844.2381142,,
959,29,31,791991983,3630580,1983,11.141777,886.3720703,19.83,1262.425428,843.5734693,,
961,30,1,791997428,3629965,1983,11.147222,886.2219238,19.83,1263.918655,845.0666968,,
962,30,2,792011468,3629861,1983,11.161262,886.1965332,19.83,1264.171198,845.3192399,,
963,30,3,792025506,3629635,1983,11.1753,886.1413574,19.83,1264.720023,845.868065,,
964,30,4,792039546,3629463,1983,11.18934,886.0993652,19.83,1265.13774,846.2857822,,
965,30,5,792053586,3629302,1983,11.20338,886.0600586,19.83,1265.528765,846.6768063,,
966,30,6,792067624,3629091,1983,11.217418,886.0085449,19.83,1266.041256,847.1892977,,
967,30,7,792081662,3628951,1983,11.231456,885.9743652,19.83,1266.381317,847.5293589,,
968,30,8,792095702,3628717,1983,11.245496,885.9172363,19.83,1266.94974,848.0977819,,
969,30,9,792109741,3628638,1983,11.259535,885.8979492,19.83,1267.141653,848.2896952,,
970,30,10,792123779,3628293,1983,11.273573,885.8137207,19.83,1267.979814,849.127856,,
971,30,11,792137834,3628157,1983,11.287628,885.7805176,19.83,1268.310246,849.4582875,,
972,30,12,792151886,3628007,1983,11.30168,885.7438965,19.83,1268.674709,849.822751,,
973,30,13,792165938,3627833,1983,11.315732,885.701416,19.83,1269.097509,850.2455513,,
974,30,14,792179991,3627654,1983,11.329785,885.6577148,19.83,1269.532484,850.6805261,,
975,30,15,792194044,3627510,1983,11.343838,885.6225586,19.83,1269.882427,851.0304685,,
976,30,16,792208097,3627290,1983,11.357891,885.5688477,19.83,1270.417093,851.5651347,,
977,30,17,792222150,3627110,1983,11.371944,885.5249023,19.83,1270.854576,852.0026176,,
978,30,18,792236203,3627052,1983,11.385997,885.5107422,19.83,1270.995548,852.1435898,,
979,30,19,792250256,3626972,1983,11.40005,885.4912109,19.83,1271.189997,852.3380386,,
980,30,20,792264310,3626580,1983,11.414104,885.3955078,19.83,1272.14287,853.2909117,,
981,30,21,792278362,3626481,1983,11.428156,885.3713379,19.83,1272.383538,853.5315802,,
982,30,22,792292415,3626427,1983,11.442209,885.3581543,19.83,1272.514815,853.6628572,,
983,30,23,792306468,3626220,1983,11.456262,885.3076172,19.83,1273.018065,854.1661072,,
984,30,24,792320521,3626033,1983,11.470315,885.2619629,19.83,1273.472722,854.6207634,,
985,30,25,792334574,3625722,1983,11.484368,885.1860352,19.83,1274.228923,855.3769648,,
986,30,26,792348628,3625734,1983,11.498422,885.1889648,19.83,1274.199743,855.3477852,,
987,30,27,792362681,3625593,1983,11.512475,885.154541,19.83,1274.542611,855.690653,,
988,30,28,792376733,3625273,1983,11.526527,885.076416,19.83,1275.32081,856.4688515,,
989,30,29,792390787,3625220,1983,11.540581,885.0634766,19.83,1275.449707,856.5977485,,
990,30,30,792404839,3625057,1983,11.554633,885.0236816,19.83,1275.84614,856.9941817,,
992,31,0,792410298,3624601,1983,11.560092,884.9123535,19.83,1276.955293,858.1033345,,
991,30,31,792418891,3624960,1983,11.568685,885,19.83,1276.082064,857.230106,,
993,31,1,792424337,3624723,1983,11.574131,884.9421387,19.83,1276.658529,857.8065712,,
994,31,2,792438377,3624450,1983,11.588171,884.8754883,19.83,1277.322615,858.4706564,,
995,31,3,792452415,3624364,1983,11.602209,884.8544922,19.83,1277.531826,858.6798677,,
996,31,4,792466454,3624215,1983,11.616248,884.8181152,19.83,1277.894311,859.0423525,,
997,31,5,792480493,3623992,1984,11.630287,884.7636719,19.84,1278.48049,859.628532,,
998,31,6,792494532,3623766,1984,11.644326,884.7084961,19.84,1279.030392,860.178434,,
999,31,7,792508571,3623719,1983,11.658365,884.6970215,19.83,1279.101099,860.249141,,
1000,31,8,792522611,3623517,1983,11.672405,884.6477051,19.83,1279.59263,860.7406717,,
1001,31,9,792536650,3623420,1983,11.686444,884.6240234,19.83,1279.828674,860.9767153,,
1002,31,10,792550688,3623345,1983,11.700482,884.6057129,19.83,1280.011187,861.1592285,,
1003,31,11,792564742,3623172,1983,11.714536,884.5634766,19.83,1280.432201,861.5802426,,
1004,31,12,792578795,3623095,1983,11.728589,884.5446777,19.83,1280.619596,861.7676381,,
1005,31,13,792592848,3622902,1983,11.742642,884.4975586,19.83,1281.089323,862.2373645,,
1006,31,14,792606902,3622695,1983,11.756696,884.4470215,19.83,1281.593156,862.7411974,,
1007,31,15,792620954,3622467,1983,11.770748,884.3913574,19.83,1282.148142,863.2961834,,
1008,31,16,792635006,3622351,1983,11.7848,884.3630371,19.83,1282.430519,863.5785607,,
1009,31,17,792649060,3622231,1983,11.798854,884.3337402,19.83,1282.722645,863.8706865,,
1010,31,18,792663113,3622051,1983,11.812907,884.2897949,19.83,1283.160855,864.3088967,,
1011,31,19,792677165,3621928,1983,11.826959,884.2597656,19.83,1283.460313,864.6083553,,
1012,31,20,792691218,3621854,1983,11.841012,884.2416992,19.83,1283.640481,864.7885232,,
1013,31,21,792705271,3621703,1983,11.855065,884.204834,19.83,1284.008135,865.1561766,,
1014,31,22,792719324,3621529,1983,11.869118,884.1623535,19.83,1284.431811,865.5798529,,
1015,31,23,792733378,3621378,1983,11.883172,884.1254883,19.83,1284.799504,865.9475457,,
1016,31,24,792747431,3621256,1983,11.897225,884.0957031,19.83,1285.096594,866.2446353,,
1017,31,25,792761484,3620937,1982,11.911278,884.0178223,19.82,1285.829577,866.9776184,,
1018,31,26,792775538,3620948,1983,11.925332,884.0205078,19.83,1285.846676,866.9947178,,
1019,31,27,792789590,3620830,1983,11.939384,883.9916992,19.83,1286.134065,867.2821072,,
1020,31,28,792803643,3620830,1983,11.953437,883.9916992,19.83,1286.134065,867.2821072,,
1021,31,29,792817697,3620503,1983,11.967491,883.9118652,19.83,1286.930533,868.078575,,
1022,31,30,792831749,3620381,1983,11.981543,883.8820801,19.83,1287.227708,868.37575,,
1024,32,0,792837207,3620090,1983,11.987001,883.8110352,19.83,1287.936592,869.0846337,,
1023,31,31,792845801,3620268,1983,11.995595,883.8544922,19.83,1287.502971,868.651013,,
1025,32,1,792851245,3619768,1982,12.001039,883.7324219,19.82,1288.677085,869.8251266,,
1026,32,2,792865285,3619670,1982,12.015079,883.7084961,19.82,1288.915848,870.0638896,,
1027,32,3,792879323,3619559,1983,12.029117,883.6813965,19.83,1289.230297,870.3783386,,
1028,32,4,792893362,3619633,1983,12.043156,883.6994629,19.83,1289.049993,870.1980347,,
1029,32,5,792907401,3619328,1983,12.057195,883.625,19.83,1289.793166,870.9412073,,
1030,32,6,792921440,3619149,1983,12.071234,883.5812988,19.83,1290.229357,871.377399,,
1031,32,7,792935479,3619008,1983,12.085273,883.546875,19.83,1290.572968,871.7210094,,
1032,32,8,792949519,3618925,1983,12.099313,883.5266113,19.83,1290.775242,871.923284,,
1033,32,9,792963557,3618874,1983,12.113351,883.5141602,19.83,1290.899534,872.047576,,
1034,32,10,792977596,3618703,1983,12.12739,883.4724121,19.83,1291.316293,872.4643348,,
1035,32,11,792991650,3618583,1983,12.141444,883.4431152,19.83,1291.608769,872.7568111,,
1036,32,12,793005702,3618397,1983,12.155496,883.3977051,19.83,1292.06213,873.2101721,,
1037,32,13,793019755,3618289,1983,12.169549,883.3713379,19.83,1292.325385,873.4734268,,
1038,32,14,793033808,3618314,1983,12.183602,883.3774414,19.83,1292.264446,873.4124874,,
1039,32,15,793047862,3618043,1983,12.197656,883.3112793,19.83,1292.925056,874.0730973,,
1040,32,16,793061914,3618058,1983,12.211708,883.3149414,19.83,1292.888489,874.0365306,,
1041,32,17,793075967,3617794,1983,12.225761,883.2504883,19.83,1293.532089,874.6801303,,
1042,32,18,793090021,3617706,1982,12.239815,883.2290039,19.82,1293.702476,874.8505177,,
1043,32,19,793104074,3617613,1983,12.253868,883.2062988,19.83,1293.973377,875.1214184,,
1044,32,20,793118127,3617523,1982,12.267921,883.1843262,19.82,1294.148638,875.2966798,,
1045,32,21,793132181,3617398,1983,12.281975,883.1538086,19.83,1294.497593,875.6456346,,
1046,32,22,793146233,3617364,1983,12.296027,883.1455078,19.83,1294.580495,875.7285373,,
1047,32,23,793160286,3617179,1983,12.31008,883.1003418,19.83,1295.0316,876.1796417,,
1048,32,24,793174338,3616929,1982,12.324132,883.0393066,19.82,1295.597021,876.7450631,,
1049,32,25,793188391,3616868,1983,12.338185,883.0244141,19.83,1295.790005,876.9380468,,
1050,32,26,793202445,3616896,1983,12.352239,883.03125,19.83,1295.721721,876.8697628,,
1051,32,27,793216497,3616661,1983,12.366291,882.973877,19.83,1296.294839,877.4428803,,
1052,32,28,793230550,3616613,1983,12.380344,882.9621582,19.83,1296.411906,877.5599481,,
1053,32,29,793244604,3616532,1983,12.394398,882.9423828,19.83,1296.609462,877.7575041,,
1054,32,30,793258657,3616405,1983,12.408451,882.911377,19.83,1296.919221,878.067263,,
1056,33,0,793264115,3616257,1983,12.413909,882.8752441,19.83,1297.280217,878.4282583,,
1055,32,31,793272709,3616408,1983,12.422503,882.9121094,19.83,1296.911904,878.0599458,,
1057,33,1,793278154,3616005,1983,12.427948,882.8137207,19.83,1297.894925,879.0429664,,
1058,33,2,793292194,3615877,1983,12.441988,882.7824707,19.83,1298.207177,879.3552186,,
1059,33,3,793306233,3615881,1983,12.456027,882.7834473,19.83,1298.197419,879.3454606,,
1060,33,4,793320271,3615845,1983,12.470065,882.7746582,19.83,1298.285242,879.4332837,,
1061,33,5,793334312,3615569,1983,12.484106,882.7072754,19.83,1298.958588,880.1066294,,
1062,33,6,793348350,3615545,1982,12.498144,882.701416,19.82,1298.972804,880.120846,,
1063,33,7,793362389,3615437,1983,12.512183,882.6750488,19.83,1299.280644,880.428686,,
1064,33,8,793376428,3615249,1983,12.526222,882.6291504,19.83,1299.739355,880.8873967,,
1065,33,9,793390467,3615256,1983,12.540261,882.6308594,19.83,1299.722275,880.8703165,,
1066,33,10,793404506,3615111,1983,12.5543,882.595459,19.83,1300.076086,881.2241279,,
1067,33,11,793418560,3615048,1982,12.568354,882.5800781,19.82,1300.185437,881.3334787,,
